,visit_num,tract_id,filter,field_name,image_mjd,field,ra,dec
428,411393,9,g,Blind15A_14,57071.2574727,14,09:27:22.752,-00:17:59.06
429,411394,9,r,Blind15A_14,57071.2588164,14,09:27:22.752,-00:17:59.06
430,411395,8,g,Blind15A_15,57071.2601576,15,09:31:59.952,+01:42:02.81
431,411396,7,g,Blind15A_16,57071.2615119,16,09:41:14.352,+01:42:02.81
432,411397,6,g,Blind15A_17,57071.2629048,17,09:36:37.152,-00:17:59.06
433,411398,1,g,Blind15A_18,57071.264276,18,09:41:14.352,-02:18:00.94
434,411399,0,g,Blind15A_19,57071.2656643,19,09:36:37.152,-04:18:02.81
435,411400,31,g,Blind15A_20,57071.2670536,20,09:41:14.352,-06:18:04.68
436,411401,32,g,Blind15A_21,57071.2684139,21,09:50:28.752,-06:18:04.68
437,411402,29,g,Blind15A_22,57071.2697431,22,09:45:51.552,-04:18:02.81
438,411403,30,g,Blind15A_23,57071.2711059,23,09:50:28.752,-02:18:00.94
439,411404,35,g,Blind15A_24,57071.2725025,24,09:49:33.312,-00:04:07.46
440,411405,36,g,Blind15A_25,57071.2738799,25,09:50:28.752,+02:09:46.01
441,411406,33,g,Blind15A_26,57071.2752425,26,10:00:28.800,+02:12:36.00
442,411407,34,g,Blind15A_27,57071.276567,27,09:58:48.000,+00:09:00.00
443,411408,37,g,Blind15A_28,57071.2779316,28,10:00:20.760,-02:05:44.81
444,411409,38,g,Blind15A_29,57071.2793232,29,09:55:43.560,-04:05:46.68
445,411410,26,g,Blind15A_30,57071.2807121,30,10:00:20.760,-06:05:48.55
446,411411,25,g,Blind15A_31,57071.2820768,31,10:09:35.160,-06:05:48.55
447,411412,28,g,Blind15A_32,57071.2833995,32,10:04:02.520,-04:05:46.68
448,411413,27,g,Blind15A_33,57071.284774,33,10:08:46.394,-02:05:44.81
449,411414,22,g,Blind15A_34,57071.2861523,34,10:12:28.800,+00:00:00.00
450,411415,21,g,Blind15A_35,57071.2875385,35,10:09:32.887,+02:05:44.81
451,411416,24,g,Blind15A_36,57071.288899,36,10:18:47.287,+02:05:44.81
452,411417,23,g,Blind15A_37,57071.290241,37,10:21:33.607,+00:05:42.94
453,411418,20,g,Blind15A_38,57071.2915803,38,10:17:17.839,-02:05:44.81
454,411419,19,g,Blind15A_39,57071.2929766,39,10:12:22.570,-04:11:29.62
455,411420,50,g,Blind15A_40,57071.2943927,40,10:20:28.800,-06:31:12.00
456,411421,51,g,Blind15A_41,57071.2957509,41,10:28:47.760,-06:31:12.00
457,411422,52,g,Blind15A_42,57071.2971454,42,10:21:52.800,-04:57:00.00
458,411423,53,g,Blind15A_43,57071.2985095,43,10:27:25.440,-02:08:27.52
459,411424,46,g,Blind15A_44,57071.2998489,44,10:32:02.640,-00:08:25.66
460,411425,47,g,Blind15A_45,57071.3011757,45,10:27:25.440,+01:51:36.22
461,411426,49,g,Blind15A_46,57071.3025873,46,10:36:39.840,+01:51:36.22
462,411427,49,g,Blind15A_47,57071.3039785,47,10:41:31.200,+00:00:00.00
463,411428,54,g,Blind15A_48,57071.3053668,48,10:36:40.217,-02:05:44.81
464,411429,55,g,Blind15A_49,57071.3067544,49,10:31:47.285,-04:11:29.62
465,411430,45,g,Blind15A_50,57071.3081428,50,10:36:35.527,-06:17:14.42
466,411431,12,g,Blind15A_01,57071.3100123,1,09:13:31.152,-06:18:04.68
467,411432,13,g,Blind15A_02,57071.3113845,2,09:08:53.952,-04:18:02.81
468,411433,14,g,Blind15A_03,57071.3127778,3,09:13:30.840,-02:17:49.30
469,411434,15,g,Blind15A_04,57071.3141601,4,09:08:53.952,-00:17:59.06
470,411435,16,g,Blind15A_05,57071.3155583,5,09:13:31.152,+01:42:02.81
471,411436,17,g,Blind15A_06,57071.3169235,6,09:22:45.552,+01:42:02.81
472,411437,18,g,Blind15A_07,57071.3182669,7,09:18:08.352,-00:17:59.06
473,411438,10,g,Blind15A_08,57071.3196084,8,09:22:45.552,-02:18:00.94
474,411439,11,g,Blind15A_09,57071.3209887,9,09:18:08.352,-04:18:02.81
475,411440,5,g,Blind15A_10,57071.3223794,10,09:22:45.552,-06:18:04.68
476,411441,4,g,Blind15A_11,57071.323736,11,09:31:59.952,-06:18:04.68
477,411442,3,g,Blind15A_12,57071.32507,12,09:27:22.752,-04:18:02.81
478,411443,2,g,Blind15A_13,57071.3264044,13,09:31:59.952,-02:18:00.94
479,411444,9,g,Blind15A_14,57071.3277374,14,09:27:22.752,-00:17:59.06
480,411445,8,g,Blind15A_15,57071.3290763,15,09:31:59.952,+01:42:02.81
481,411446,7,g,Blind15A_16,57071.330481,16,09:41:14.352,+01:42:02.81
482,411447,6,g,Blind15A_17,57071.3318678,17,09:36:37.152,-00:17:59.06
483,411448,1,g,Blind15A_18,57071.3332749,18,09:41:14.352,-02:18:00.94
484,411449,0,g,Blind15A_19,57071.3346489,19,09:36:37.152,-04:18:02.81
485,411450,31,g,Blind15A_20,57071.3360311,20,09:41:14.352,-06:18:04.68
486,411451,32,g,Blind15A_21,57071.3374218,21,09:50:28.752,-06:18:04.68
487,411452,29,g,Blind15A_22,57071.3388119,22,09:45:51.552,-04:18:02.81
488,411453,30,g,Blind15A_23,57071.3402214,23,09:50:28.752,-02:18:00.94
489,411454,35,g,Blind15A_24,57071.3415664,24,09:49:33.312,-00:04:07.46
490,411455,36,g,Blind15A_25,57071.3428981,25,09:50:28.752,+02:09:46.01
491,411456,33,g,Blind15A_26,57071.3442543,26,10:00:28.800,+02:12:36.00
492,411457,34,g,Blind15A_27,57071.3456455,27,09:58:48.000,+00:09:00.00
493,411458,37,g,Blind15A_28,57071.3470284,28,10:00:20.760,-02:05:44.81
494,411459,38,g,Blind15A_29,57071.3483679,29,09:55:43.560,-04:05:46.68
495,411460,26,g,Blind15A_30,57071.3497058,30,10:00:20.760,-06:05:48.55
496,411461,25,g,Blind15A_31,57071.3510662,31,10:09:35.160,-06:05:48.55
497,411462,28,g,Blind15A_32,57071.3524186,32,10:04:02.520,-04:05:46.68
498,411463,27,g,Blind15A_33,57071.3537621,33,10:08:46.394,-02:05:44.81
499,411464,22,g,Blind15A_34,57071.3551409,34,10:12:28.800,+00:00:00.00
500,411465,21,g,Blind15A_35,57071.3565345,35,10:09:32.887,+02:05:44.81
501,411466,24,g,Blind15A_36,57071.357884,36,10:18:47.287,+02:05:44.81
502,411467,23,g,Blind15A_37,57071.359214,37,10:21:33.607,+00:05:42.94
503,411468,20,g,Blind15A_38,57071.3605515,38,10:17:17.839,-02:05:44.81
504,411469,19,g,Blind15A_39,57071.3618761,39,10:12:22.570,-04:11:29.62
505,411470,50,g,Blind15A_40,57071.3632191,40,10:20:28.800,-06:31:12.00
506,411471,51,g,Blind15A_41,57071.3646235,41,10:28:47.760,-06:31:12.00
507,411472,52,g,Blind15A_42,57071.3659415,42,10:21:52.800,-04:57:00.00
508,411473,53,g,Blind15A_43,57071.3673198,43,10:27:25.440,-02:08:27.52
509,411474,46,g,Blind15A_44,57071.3686561,44,10:32:02.640,-00:08:25.66
510,411475,47,g,Blind15A_45,57071.3699748,45,10:27:25.440,+01:51:36.22
511,411476,49,g,Blind15A_46,57071.3713299,46,10:36:39.840,+01:51:36.22
512,411477,49,g,Blind15A_47,57071.3726491,47,10:41:31.200,+00:00:00.00
513,411478,54,g,Blind15A_48,57071.3739712,48,10:36:40.217,-02:05:44.81
514,411479,55,g,Blind15A_49,57071.3753081,49,10:31:47.285,-04:11:29.62
515,411480,45,g,Blind15A_50,57071.3766442,50,10:36:35.527,-06:17:14.42
516,411629,12,g,Blind15A_01,57072.0285513,1,09:13:31.152,-06:18:04.68
517,411630,12,r,Blind15A_01,57072.0298616,1,09:13:31.152,-06:18:04.68
518,411631,12,g,Blind15A_01,57072.0311966,1,09:13:31.152,-06:18:04.68
519,411632,12,g,Blind15A_01,57072.0327166,1,09:13:31.152,-06:18:04.68
520,411633,13,g,Blind15A_02,57072.0340498,2,09:08:53.952,-04:18:02.81
521,411634,14,g,Blind15A_03,57072.0353918,3,09:13:30.840,-02:17:49.30
522,411635,15,g,Blind15A_04,57072.0367111,4,09:08:53.952,-00:17:59.06
523,411636,16,g,Blind15A_05,57072.0380411,5,09:13:31.152,+01:42:02.81
524,411637,17,g,Blind15A_06,57072.0394,6,09:22:45.552,+01:42:02.81
525,411638,18,g,Blind15A_07,57072.0407293,7,09:18:08.352,-00:17:59.06
526,411639,10,g,Blind15A_08,57072.0420519,8,09:22:45.552,-02:18:00.94
527,411640,11,g,Blind15A_09,57072.0433904,9,09:18:08.352,-04:18:02.81
528,411641,5,g,Blind15A_10,57072.0447219,10,09:22:45.552,-06:18:04.68
529,411642,4,g,Blind15A_11,57072.046092,11,09:31:59.952,-06:18:04.68
530,411643,3,g,Blind15A_12,57072.0474274,12,09:27:22.752,-04:18:02.81
531,411644,2,g,Blind15A_13,57072.04876,13,09:31:59.952,-02:18:00.94
532,411645,9,g,Blind15A_14,57072.0501682,14,09:27:22.752,-00:17:59.06
533,411646,8,g,Blind15A_15,57072.0514953,15,09:31:59.952,+01:42:02.81
534,411647,7,g,Blind15A_16,57072.0528553,16,09:41:14.352,+01:42:02.81
535,411648,6,g,Blind15A_17,57072.0541785,17,09:36:37.152,-00:17:59.06
536,411649,1,g,Blind15A_18,57072.0555147,18,09:41:14.352,-02:18:00.94
537,411650,0,g,Blind15A_19,57072.0568412,19,09:36:37.152,-04:18:02.81
538,411651,31,g,Blind15A_20,57072.0581776,20,09:41:14.352,-06:18:04.68
539,411652,32,g,Blind15A_21,57072.059526,21,09:50:28.752,-06:18:04.68
540,411653,29,g,Blind15A_22,57072.0609373,22,09:45:51.552,-04:18:02.81
541,411654,30,g,Blind15A_23,57072.0622763,23,09:50:28.752,-02:18:00.94
542,411655,35,g,Blind15A_24,57072.0636005,24,09:49:33.312,-00:04:07.46
543,411656,36,g,Blind15A_25,57072.0649289,25,09:50:28.752,+02:09:46.01
544,411657,33,g,Blind15A_26,57072.0663697,26,10:00:28.800,+02:12:36.00
545,411658,34,g,Blind15A_27,57072.0676982,27,09:58:48.000,+00:09:00.00
546,411659,37,g,Blind15A_28,57072.06903,28,10:00:20.760,-02:05:44.81
547,411660,38,g,Blind15A_29,57072.0704085,29,09:55:43.560,-04:05:46.68
548,411661,26,g,Blind15A_30,57072.0718093,30,10:00:20.760,-06:05:48.55
549,411662,25,g,Blind15A_31,57072.0731738,31,10:09:35.160,-06:05:48.55
550,411663,28,g,Blind15A_32,57072.0745114,32,10:04:02.520,-04:05:46.68
551,411664,27,g,Blind15A_33,57072.0758535,33,10:08:46.394,-02:05:44.81
552,411665,22,g,Blind15A_34,57072.077189,34,10:12:28.800,+00:00:00.00
553,411666,21,g,Blind15A_35,57072.0785234,35,10:09:32.887,+02:05:44.81
554,411667,24,g,Blind15A_36,57072.0798784,36,10:18:47.287,+02:05:44.81
555,411668,23,g,Blind15A_37,57072.0812202,37,10:21:33.607,+00:05:42.94
556,411669,20,g,Blind15A_38,57072.0825445,38,10:17:17.839,-02:05:44.81
557,411670,19,g,Blind15A_39,57072.0838676,39,10:12:22.570,-04:11:29.62
558,411671,50,g,Blind15A_40,57072.0852101,40,10:20:28.800,-06:31:12.00
559,411672,51,g,Blind15A_41,57072.0866109,41,10:28:47.760,-06:31:12.00
560,411673,52,g,Blind15A_42,57072.0879301,42,10:21:52.800,-04:57:00.00
561,411674,53,g,Blind15A_43,57072.0892808,43,10:27:25.440,-02:08:27.52
562,411675,46,g,Blind15A_44,57072.0906156,44,10:32:02.640,-00:08:25.66
563,411676,47,g,Blind15A_45,57072.0919318,45,10:27:25.440,+01:51:36.22
564,411677,49,g,Blind15A_46,57072.0932936,46,10:36:39.840,+01:51:36.22
565,411678,49,g,Blind15A_47,57072.0946184,47,10:41:31.200,+00:00:00.00
566,411679,54,g,Blind15A_48,57072.0959507,48,10:36:40.217,-02:05:44.81
567,411680,55,g,Blind15A_49,57072.0972817,49,10:31:47.285,-04:11:29.62
568,411681,45,g,Blind15A_50,57072.0986127,50,10:36:35.527,-06:17:14.42
569,411682,12,g,Blind15A_01,57072.1004538,1,09:13:31.152,-06:18:04.68
570,411683,13,g,Blind15A_02,57072.1017795,2,09:08:53.952,-04:18:02.81
571,411684,14,g,Blind15A_03,57072.1031121,3,09:13:30.840,-02:17:49.30
572,411685,15,g,Blind15A_04,57072.1044496,4,09:08:53.952,-00:17:59.06
573,411736,15,g,Blind15A_04,57072.1733069,4,09:08:53.952,-00:17:59.06
574,411737,16,g,Blind15A_05,57072.1746915,5,09:13:31.152,+01:42:02.81
575,411738,17,g,Blind15A_06,57072.1760503,6,09:22:45.552,+01:42:02.81
576,411739,18,g,Blind15A_07,57072.1773785,7,09:18:08.352,-00:17:59.06
577,411740,10,g,Blind15A_08,57072.1787153,8,09:22:45.552,-02:18:00.94
578,411741,11,g,Blind15A_09,57072.1800453,9,09:18:08.352,-04:18:02.81
579,411742,5,g,Blind15A_10,57072.1813771,10,09:22:45.552,-06:18:04.68
580,411743,4,g,Blind15A_11,57072.1827948,11,09:31:59.952,-06:18:04.68
581,411744,3,g,Blind15A_12,57072.1841857,12,09:27:22.752,-04:18:02.81
582,411745,2,g,Blind15A_13,57072.1855699,13,09:31:59.952,-02:18:00.94
583,411746,9,g,Blind15A_14,57072.1869637,14,09:27:22.752,-00:17:59.06
584,411747,8,g,Blind15A_15,57072.1883494,15,09:31:59.952,+01:42:02.81
585,411748,7,g,Blind15A_16,57072.189712,16,09:41:14.352,+01:42:02.81
586,411749,6,g,Blind15A_17,57072.1910295,17,09:36:37.152,-00:17:59.06
587,411750,1,g,Blind15A_18,57072.1924044,18,09:41:14.352,-02:18:00.94
588,411751,0,g,Blind15A_19,57072.1937921,19,09:36:37.152,-04:18:02.81
589,411752,31,g,Blind15A_20,57072.1951827,20,09:41:14.352,-06:18:04.68
590,411753,32,g,Blind15A_21,57072.1965412,21,09:50:28.752,-06:18:04.68
591,411754,29,g,Blind15A_22,57072.1978605,22,09:45:51.552,-04:18:02.81
592,411755,30,g,Blind15A_23,57072.1992256,23,09:50:28.752,-02:18:00.94
593,411756,35,g,Blind15A_24,57072.2006191,24,09:49:33.312,-00:04:07.46
594,411757,36,g,Blind15A_25,57072.202007,25,09:50:28.752,+02:09:46.01
595,411758,33,g,Blind15A_26,57072.2033896,26,10:00:28.800,+02:12:36.00
596,411759,34,g,Blind15A_27,57072.2047875,27,09:58:48.000,+00:09:00.00
597,411760,37,g,Blind15A_28,57072.2061722,28,10:00:20.760,-02:05:44.81
598,411761,38,g,Blind15A_29,57072.2075648,29,09:55:43.560,-04:05:46.68
599,411762,26,g,Blind15A_30,57072.2089537,30,10:00:20.760,-06:05:48.55
600,411763,25,g,Blind15A_31,57072.2103164,31,10:09:35.160,-06:05:48.55
601,411764,28,g,Blind15A_32,57072.211644,32,10:04:02.520,-04:05:46.68
602,411765,27,g,Blind15A_33,57072.2129706,33,10:08:46.394,-02:05:44.81
603,411766,22,g,Blind15A_34,57072.2143034,34,10:12:28.800,+00:00:00.00
604,411767,21,g,Blind15A_35,57072.2156263,35,10:09:32.887,+02:05:44.81
605,411768,24,g,Blind15A_36,57072.2169827,36,10:18:47.287,+02:05:44.81
606,411769,23,g,Blind15A_37,57072.2182965,37,10:21:33.607,+00:05:42.94
607,411770,20,g,Blind15A_38,57072.2196423,38,10:17:17.839,-02:05:44.81
608,411771,19,g,Blind15A_39,57072.2209655,39,10:12:22.570,-04:11:29.62
609,411772,50,g,Blind15A_40,57072.2223061,40,10:20:28.800,-06:31:12.00
610,411773,51,g,Blind15A_41,57072.2236588,41,10:28:47.760,-06:31:12.00
611,411774,52,g,Blind15A_42,57072.2250374,42,10:21:52.800,-04:57:00.00
612,411775,53,g,Blind15A_43,57072.2263896,43,10:27:25.440,-02:08:27.52
613,411776,46,g,Blind15A_44,57072.2277313,44,10:32:02.640,-00:08:25.66
614,411777,47,g,Blind15A_45,57072.2290578,45,10:27:25.440,+01:51:36.22
615,411778,49,g,Blind15A_46,57072.230482,46,10:36:39.840,+01:51:36.22
616,411779,49,g,Blind15A_47,57072.2318689,47,10:41:31.200,+00:00:00.00
617,411780,54,g,Blind15A_48,57072.2332586,48,10:36:40.217,-02:05:44.81
618,411781,55,g,Blind15A_49,57072.2346584,49,10:31:47.285,-04:11:29.62
619,411782,45,g,Blind15A_50,57072.2360367,50,10:36:35.527,-06:17:14.42
620,411783,12,g,Blind15A_01,57072.2379206,1,09:13:31.152,-06:18:04.68
621,411784,13,g,Blind15A_02,57072.2392548,2,09:08:53.952,-04:18:02.81
622,411785,14,g,Blind15A_03,57072.2405794,3,09:13:30.840,-02:17:49.30
623,411786,15,g,Blind15A_04,57072.2419151,4,09:08:53.952,-00:17:59.06
624,411787,16,g,Blind15A_05,57072.2432565,5,09:13:31.152,+01:42:02.81
625,411788,17,g,Blind15A_06,57072.2446089,6,09:22:45.552,+01:42:02.81
626,411789,18,g,Blind15A_07,57072.2459911,7,09:18:08.352,-00:17:59.06
627,411790,10,g,Blind15A_08,57072.2473794,8,09:22:45.552,-02:18:00.94
628,411791,11,g,Blind15A_09,57072.2487679,9,09:18:08.352,-04:18:02.81
629,411792,5,g,Blind15A_10,57072.2501537,10,09:22:45.552,-06:18:04.68
630,411793,4,g,Blind15A_11,57072.2515413,11,09:31:59.952,-06:18:04.68
631,411794,3,g,Blind15A_12,57072.2529308,12,09:27:22.752,-04:18:02.81
632,411795,2,g,Blind15A_13,57072.2543334,13,09:31:59.952,-02:18:00.94
633,411796,9,g,Blind15A_14,57072.2557213,14,09:27:22.752,-00:17:59.06
634,411797,8,g,Blind15A_15,57072.2571045,15,09:31:59.952,+01:42:02.81
635,411798,7,g,Blind15A_16,57072.2584647,16,09:41:14.352,+01:42:02.81
636,411799,6,g,Blind15A_17,57072.2597981,17,09:36:37.152,-00:17:59.06
637,411800,1,g,Blind15A_18,57072.2611329,18,09:41:14.352,-02:18:00.94
638,411801,0,g,Blind15A_19,57072.2624662,19,09:36:37.152,-04:18:02.81
639,411802,31,g,Blind15A_20,57072.2637922,20,09:41:14.352,-06:18:04.68
640,411803,32,g,Blind15A_21,57072.2652032,21,09:50:28.752,-06:18:04.68
641,411804,29,g,Blind15A_22,57072.2665971,22,09:45:51.552,-04:18:02.81
642,411805,30,g,Blind15A_23,57072.2680302,23,09:50:28.752,-02:18:00.94
643,411806,35,g,Blind15A_24,57072.2693696,24,09:49:33.312,-00:04:07.46
644,411807,36,g,Blind15A_25,57072.2707683,25,09:50:28.752,+02:09:46.01
645,411808,33,g,Blind15A_26,57072.2721342,26,10:00:28.800,+02:12:36.00
646,411809,34,g,Blind15A_27,57072.2735374,27,09:58:48.000,+00:09:00.00
647,411810,37,g,Blind15A_28,57072.274924,28,10:00:20.760,-02:05:44.81
648,411811,38,g,Blind15A_29,57072.2763286,29,09:55:43.560,-04:05:46.68
649,411812,26,g,Blind15A_30,57072.277707,30,10:00:20.760,-06:05:48.55
650,411813,25,g,Blind15A_31,57072.2790676,31,10:09:35.160,-06:05:48.55
651,411814,28,g,Blind15A_32,57072.2803933,32,10:04:02.520,-04:05:46.68
652,411815,27,g,Blind15A_33,57072.2817475,33,10:08:46.394,-02:05:44.81
653,411816,22,g,Blind15A_34,57072.2831408,34,10:12:28.800,+00:00:00.00
654,411817,21,g,Blind15A_35,57072.2845323,35,10:09:32.887,+02:05:44.81
655,411818,24,g,Blind15A_36,57072.2858878,36,10:18:47.287,+02:05:44.81
656,411819,23,g,Blind15A_37,57072.287225,37,10:21:33.607,+00:05:42.94
657,411820,20,g,Blind15A_38,57072.2885502,38,10:17:17.839,-02:05:44.81
658,411821,19,g,Blind15A_39,57072.2898749,39,10:12:22.570,-04:11:29.62
659,411822,50,g,Blind15A_40,57072.2912262,40,10:20:28.800,-06:31:12.00
660,411823,51,g,Blind15A_41,57072.2926451,41,10:28:47.760,-06:31:12.00
661,411824,52,g,Blind15A_42,57072.2940204,42,10:21:52.800,-04:57:00.00
662,411825,53,g,Blind15A_43,57072.2954066,43,10:27:25.440,-02:08:27.52
663,411826,46,g,Blind15A_44,57072.2968027,44,10:32:02.640,-00:08:25.66
664,411827,47,g,Blind15A_45,57072.2981874,45,10:27:25.440,+01:51:36.22
665,411828,49,g,Blind15A_46,57072.2995506,46,10:36:39.840,+01:51:36.22
666,411829,49,g,Blind15A_47,57072.3008771,47,10:41:31.200,+00:00:00.00
667,411830,54,g,Blind15A_48,57072.3022404,48,10:36:40.217,-02:05:44.81
668,411831,55,g,Blind15A_49,57072.3036265,49,10:31:47.285,-04:11:29.62
669,411832,45,g,Blind15A_50,57072.3050151,50,10:36:35.527,-06:17:14.42
670,411833,12,g,Blind15A_01,57072.3069879,1,09:13:31.152,-06:18:04.68
671,411834,13,g,Blind15A_02,57072.3083748,2,09:08:53.952,-04:18:02.81
672,411835,14,g,Blind15A_03,57072.3097608,3,09:13:30.840,-02:17:49.30
673,411836,15,g,Blind15A_04,57072.3111475,4,09:08:53.952,-00:17:59.06
674,411837,16,g,Blind15A_05,57072.3125484,5,09:13:31.152,+01:42:02.81
675,411838,17,g,Blind15A_06,57072.3139016,6,09:22:45.552,+01:42:02.81
676,411839,18,g,Blind15A_07,57072.3152287,7,09:18:08.352,-00:17:59.06
677,411840,10,g,Blind15A_08,57072.3165942,8,09:22:45.552,-02:18:00.94
678,411841,11,g,Blind15A_09,57072.3179887,9,09:18:08.352,-04:18:02.81
679,411842,5,g,Blind15A_10,57072.3193719,10,09:22:45.552,-06:18:04.68
680,411843,4,g,Blind15A_11,57072.3207276,11,09:31:59.952,-06:18:04.68
681,411844,3,g,Blind15A_12,57072.3220579,12,09:27:22.752,-04:18:02.81
682,411845,2,g,Blind15A_13,57072.3233977,13,09:31:59.952,-02:18:00.94
683,411846,9,g,Blind15A_14,57072.324745,14,09:27:22.752,-00:17:59.06
684,411847,8,g,Blind15A_15,57072.3260658,15,09:31:59.952,+01:42:02.81
685,411848,7,g,Blind15A_16,57072.3274662,16,09:41:14.352,+01:42:02.81
686,411849,6,g,Blind15A_17,57072.3288594,17,09:36:37.152,-00:17:59.06
687,411850,1,g,Blind15A_18,57072.3302551,18,09:41:14.352,-02:18:00.94
688,411851,0,g,Blind15A_19,57072.3316361,19,09:36:37.152,-04:18:02.81
689,411852,31,g,Blind15A_20,57072.3330242,20,09:41:14.352,-06:18:04.68
690,411853,32,g,Blind15A_21,57072.3344124,21,09:50:28.752,-06:18:04.68
691,411854,29,g,Blind15A_22,57072.3358062,22,09:45:51.552,-04:18:02.81
692,411855,30,g,Blind15A_23,57072.337202,23,09:50:28.752,-02:18:00.94
693,411856,35,g,Blind15A_24,57072.3385822,24,09:49:33.312,-00:04:07.46
694,411857,36,g,Blind15A_25,57072.3399719,25,09:50:28.752,+02:09:46.01
695,411858,33,g,Blind15A_26,57072.3413305,26,10:00:28.800,+02:12:36.00
696,411859,34,g,Blind15A_27,57072.3426596,27,09:58:48.000,+00:09:00.00
697,411860,37,g,Blind15A_28,57072.3439983,28,10:00:20.760,-02:05:44.81
698,411861,38,g,Blind15A_29,57072.3453254,29,09:55:43.560,-04:05:46.68
699,411862,26,g,Blind15A_30,57072.3466608,30,10:00:20.760,-06:05:48.55
700,411863,25,g,Blind15A_31,57072.3480749,31,10:09:35.160,-06:05:48.55
701,411864,28,g,Blind15A_32,57072.349459,32,10:04:02.520,-04:05:46.68
702,411865,27,g,Blind15A_33,57072.3508608,33,10:08:46.394,-02:05:44.81
703,411866,22,g,Blind15A_34,57072.3522409,34,10:12:28.800,+00:00:00.00
704,411867,21,g,Blind15A_35,57072.3536305,35,10:09:32.887,+02:05:44.81
705,411868,24,g,Blind15A_36,57072.3549928,36,10:18:47.287,+02:05:44.81
706,411869,23,g,Blind15A_37,57072.3563216,37,10:21:33.607,+00:05:42.94
707,411870,20,g,Blind15A_38,57072.3576403,38,10:17:17.839,-02:05:44.81
708,411871,19,g,Blind15A_39,57072.3589623,39,10:12:22.570,-04:11:29.62
709,411872,50,g,Blind15A_40,57072.3603066,40,10:20:28.800,-06:31:12.00
710,411873,51,g,Blind15A_41,57072.361653,41,10:28:47.760,-06:31:12.00
711,411874,52,g,Blind15A_42,57072.3629709,42,10:21:52.800,-04:57:00.00
712,411875,53,g,Blind15A_43,57072.3643194,43,10:27:25.440,-02:08:27.52
713,411876,46,g,Blind15A_44,57072.3656553,44,10:32:02.640,-00:08:25.66
714,411877,47,g,Blind15A_45,57072.3669837,45,10:27:25.440,+01:51:36.22
715,411878,49,g,Blind15A_46,57072.3683392,46,10:36:39.840,+01:51:36.22
716,411879,49,g,Blind15A_47,57072.3697158,47,10:41:31.200,+00:00:00.00
717,411880,54,g,Blind15A_48,57072.3711066,48,10:36:40.217,-02:05:44.81
718,411881,55,g,Blind15A_49,57072.3725058,49,10:31:47.285,-04:11:29.62
719,411882,45,g,Blind15A_50,57072.3738825,50,10:36:35.527,-06:17:14.42
720,412033,12,r,Blind15A_01,57073.027574,1,09:13:31.152,-06:18:04.68
721,412035,12,g,Blind15A_01,57073.0302125,1,09:13:31.152,-06:18:04.68
722,412036,13,g,Blind15A_02,57073.0315378,2,09:08:53.952,-04:18:02.81
723,412037,14,g,Blind15A_03,57073.0328834,3,09:13:30.840,-02:17:49.30
724,412038,15,g,Blind15A_04,57073.0342008,4,09:08:53.952,-00:17:59.06
725,412039,16,g,Blind15A_05,57073.035524,5,09:13:31.152,+01:42:02.81
726,412040,17,g,Blind15A_06,57073.0368807,6,09:22:45.552,+01:42:02.81
727,412041,18,g,Blind15A_07,57073.0382042,7,09:18:08.352,-00:17:59.06
728,412042,10,g,Blind15A_08,57073.0395235,8,09:22:45.552,-02:18:00.94
729,412043,11,g,Blind15A_09,57073.040857,9,09:18:08.352,-04:18:02.81
730,412044,5,g,Blind15A_10,57073.0421876,10,09:22:45.552,-06:18:04.68
731,412045,4,g,Blind15A_11,57073.0435403,11,09:31:59.952,-06:18:04.68
732,412046,3,g,Blind15A_12,57073.0448694,12,09:27:22.752,-04:18:02.81
733,412047,2,g,Blind15A_13,57073.0461951,13,09:31:59.952,-02:18:00.94
734,412048,9,g,Blind15A_14,57073.0475212,14,09:27:22.752,-00:17:59.06
735,412049,8,g,Blind15A_15,57073.0488678,15,09:31:59.952,+01:42:02.81
736,412050,7,g,Blind15A_16,57073.0502289,16,09:41:14.352,+01:42:02.81
737,412051,6,g,Blind15A_17,57073.051563,17,09:36:37.152,-00:17:59.06
738,412052,1,g,Blind15A_18,57073.0528986,18,09:41:14.352,-02:18:00.94
739,412053,0,g,Blind15A_19,57073.0542127,19,09:36:37.152,-04:18:02.81
740,412054,31,g,Blind15A_20,57073.0556025,20,09:41:14.352,-06:18:04.68
741,412055,32,g,Blind15A_21,57073.0569635,21,09:50:28.752,-06:18:04.68
742,412056,29,g,Blind15A_22,57073.0582944,22,09:45:51.552,-04:18:02.81
743,412057,30,g,Blind15A_23,57073.0596373,23,09:50:28.752,-02:18:00.94
744,412058,35,g,Blind15A_24,57073.061046,24,09:49:33.312,-00:04:07.46
745,412059,36,g,Blind15A_25,57073.0623806,25,09:50:28.752,+02:09:46.01
746,412060,33,g,Blind15A_26,57073.0637392,26,10:00:28.800,+02:12:36.00
747,412061,34,g,Blind15A_27,57073.0650564,27,09:58:48.000,+00:09:00.00
748,412062,37,g,Blind15A_28,57073.0663917,28,10:00:20.760,-02:05:44.81
749,412063,38,g,Blind15A_29,57073.0677412,29,09:55:43.560,-04:05:46.68
750,412064,26,g,Blind15A_30,57073.069138,30,10:00:20.760,-06:05:48.55
751,412065,25,g,Blind15A_31,57073.0704955,31,10:09:35.160,-06:05:48.55
752,412066,28,g,Blind15A_32,57073.0718338,32,10:04:02.520,-04:05:46.68
