# t0_x t0_y theta_par theta_perp v_x v_y likelihood est_flux
1394 1074 0.0 0.0 55.818 -531.075 20.600 0.0
925 2622 0.0 0.0 -218.435 -158.702 20.601 0.0
1159 2841 0.0 0.0 35.122 334.159 20.601 0.0
403 2903 0.0 0.0 -83.435 256.785 20.601 0.0
350 2952 0.0 0.0 -246.657 -109.819 20.601 0.0
1476 1212 0.0 0.0 -165.015 507.864 20.600 0.0
853 1252 0.0 0.0 179.000 -310.037 20.600 0.0
723 2082 0.0 0.0 -124.225 382.325 20.600 0.0
721 2097 0.0 0.0 -37.421 356.039 20.600 0.0
575 2133 0.0 0.0 -195.386 -216.998 20.600 0.0
649 2271 0.0 0.0 83.435 256.785 20.600 0.0
1906 2041 0.0 0.0 -325.225 236.290 20.600 0.0
1047 2652 0.0 0.0 -218.435 -158.702 20.600 0.0
131 306 0.0 0.0 254.031 184.565 20.600 0.0
158 402 0.0 0.0 -283.711 315.093 20.600 0.0
1475 1242 0.0 0.0 -144.620 -445.094 20.600 0.0
1461 2666 0.0 0.0 83.435 -256.785 20.600 0.0
1170 2885 0.0 0.0 414.735 -88.155 20.600 0.0
973 3676 0.0 0.0 -246.657 -109.819 20.600 0.0
931 1258 0.0 0.0 -342.595 380.490 20.599 0.0
331 574 0.0 0.0 -37.421 356.039 20.599 0.0
651 2275 0.0 0.0 28.223 268.521 20.599 0.0
157 405 0.0 0.0 -343.023 249.221 20.599 0.0
960 707 0.0 0.0 83.435 256.785 20.599 0.0
1708 835 0.0 0.0 -224.828 -249.697 20.599 0.0
1458 2681 0.0 0.0 -218.435 158.702 20.599 0.0
1232 2867 0.0 0.0 -306.951 136.664 20.599 0.0
1235 1183 0.0 0.0 -270.000 0.000 20.599 0.0
652 1849 0.0 0.0 146.000 252.879 20.599 0.0
722 2076 0.0 0.0 -137.822 424.171 20.599 0.0
1857 2110 0.0 0.0 165.015 -507.864 20.599 0.0
1203 2872 0.0 0.0 246.657 -109.819 20.599 0.0
1462 1197 0.0 0.0 30.522 290.400 20.599 0.0
866 1269 0.0 0.0 135.000 233.827 20.599 0.0
338 573 0.0 0.0 -110.628 340.478 20.598 0.0
481 2391 0.0 0.0 -239.549 -266.046 20.598 0.0
1473 2641 0.0 0.0 -110.628 340.478 20.598 0.0
1155 2829 0.0 0.0 223.000 -386.247 20.598 0.0
910 1223 0.0 0.0 -285.619 -60.710 20.598 0.0
1861 2125 0.0 0.0 58.118 -552.954 20.598 0.0
142 406 0.0 0.0 -135.000 233.827 20.598 0.0
1695 877 0.0 0.0 -347.147 154.560 20.598 0.0
1654 880 0.0 0.0 -254.031 -184.565 20.598 0.0
716 2089 0.0 0.0 28.223 268.521 20.598 0.0
903 2612 0.0 0.0 -350.177 74.432 20.598 0.0
323 2895 0.0 0.0 239.549 -266.046 20.598 0.0
317 2910 0.0 0.0 97.031 -298.632 20.598 0.0
180 349 0.0 0.0 -158.217 486.941 20.597 0.0
891 746 0.0 0.0 83.435 256.785 20.597 0.0
1848 1475 0.0 0.0 32.822 312.280 20.597 0.0
251 1830 0.0 0.0 -158.217 486.941 20.597 0.0
132 2031 0.0 0.0 -157.000 271.932 20.597 0.0
1914 2152 0.0 0.0 -264.100 -56.136 20.597 0.0
270 3893 0.0 0.0 97.031 -298.632 20.597 0.0
247 973 0.0 0.0 -380.000 0.000 20.597 0.0
1324 1213 0.0 0.0 -53.519 509.195 20.597 0.0
222 1877 0.0 0.0 289.628 -210.427 20.597 0.0
1455 2620 0.0 0.0 135.000 233.827 20.597 0.0
1240 2838 0.0 0.0 -146.000 252.879 20.597 0.0
116 2067 0.0 0.0 124.225 -382.325 20.597 0.0
942 698 0.0 0.0 -246.657 -109.819 20.597 0.0
939 778 0.0 0.0 180.665 -200.649 20.597 0.0
1192 1179 0.0 0.0 327.049 145.612 20.597 0.0
843 1271 0.0 0.0 254.031 184.565 20.597 0.0
216 1880 0.0 0.0 266.755 -118.767 20.597 0.0
867 2636 0.0 0.0 146.000 -252.879 20.597 0.0
1302 3078 0.0 0.0 83.435 -256.785 20.597 0.0
375 2879 0.0 0.0 218.435 158.702 20.596 0.0
319 2929 0.0 0.0 58.118 -552.954 20.596 0.0
385 2952 0.0 0.0 -380.000 0.000 20.596 0.0
177 364 0.0 0.0 -146.000 -252.879 20.596 0.0
362 1745 0.0 0.0 -30.522 290.400 20.596 0.0
1190 556 0.0 0.0 83.435 -256.785 20.596 0.0
324 605 0.0 0.0 135.000 -233.827 20.596 0.0
1565 665 0.0 0.0 -28.223 -268.521 20.596 0.0
1645 823 0.0 0.0 -180.665 200.649 20.596 0.0
915 689 0.0 0.0 314.000 0.000 20.596 0.0
979 721 0.0 0.0 -179.000 310.037 20.596 0.0
959 765 0.0 0.0 83.435 -256.785 20.596 0.0
223 1795 0.0 0.0 218.435 158.702 20.596 0.0
1691 2042 0.0 0.0 -236.233 -171.633 20.596 0.0
257 596 0.0 0.0 146.000 252.879 20.595 0.0
887 740 0.0 0.0 83.435 256.785 20.595 0.0
1712 844 0.0 0.0 -103.830 319.555 20.595 0.0
1708 871 0.0 0.0 30.522 -290.400 20.595 0.0
1231 1180 0.0 0.0 -270.000 0.000 20.595 0.0
214 1875 0.0 0.0 264.100 -56.136 20.596 0.0
1219 1189 0.0 0.0 -239.549 -266.046 20.595 0.0
1470 1259 0.0 0.0 -42.021 -399.798 20.595 0.0
902 1283 0.0 0.0 246.657 -109.819 20.595 0.0
1649 820 0.0 0.0 -180.665 200.649 20.595 0.0
920 1272 0.0 0.0 -180.665 200.649 20.595 0.0
200 1875 0.0 0.0 380.000 0.000 20.595 0.0
569 2077 0.0 0.0 103.830 -319.555 20.595 0.0
1859 2111 0.0 0.0 151.418 -466.018 20.595 0.0
891 2610 0.0 0.0 -266.755 118.767 20.595 0.0
1450 2613 0.0 0.0 -387.343 -172.456 20.595 0.0
333 2938 0.0 0.0 306.951 136.663 20.595 0.0
971 716 0.0 0.0 -124.225 382.325 20.594 0.0
257 1817 0.0 0.0 -151.418 466.018 20.594 0.0
714 2085 0.0 0.0 28.223 268.521 20.594 0.0
1462 2616 0.0 0.0 -347.147 -154.560 20.594 0.0
1892 2144 0.0 0.0 218.435 158.702 20.594 0.0
458 2343 0.0 0.0 201.000 -348.142 20.594 0.0
488 2393 0.0 0.0 -347.147 -154.560 20.594 0.0
1921 2152 0.0 0.0 -285.619 60.710 20.594 0.0
1209 2869 0.0 0.0 224.828 -249.697 20.594 0.0
1543 631 0.0 0.0 246.657 109.819 20.594 0.0
1321 1241 0.0 0.0 124.225 382.325 20.594 0.0
1864 1512 0.0 0.0 -195.386 -216.998 20.594 0.0
237 1873 0.0 0.0 -457.773 97.303 20.594 0.0
123 277 0.0 0.0 283.711 315.093 20.593 0.0
962 749 0.0 0.0 -180.665 200.649 20.593 0.0
1389 2686 0.0 0.0 -180.665 -200.649 20.593 0.0
318 2924 0.0 0.0 180.665 200.649 20.593 0.0
207 1878 0.0 0.0 292.000 0.000 20.593 0.0
666 1927 0.0 0.0 32.822 -312.280 20.593 0.0
1163 2828 0.0 0.0 -180.665 -200.649 20.593 0.0
390 2898 0.0 0.0 -146.000 -252.879 20.593 0.0
400 2903 0.0 0.0 -298.432 -331.443 20.593 0.0
157 336 0.0 0.0 -90.233 -277.708 20.592 0.0
1924 2042 0.0 0.0 307.138 65.284 20.593 0.0
582 2155 0.0 0.0 -267.000 -462.457 20.593 0.0
1374 2369 0.0 0.0 -83.435 -256.785 20.593 0.0
143 298 0.0 0.0 190.000 329.090 20.592 0.0
252 582 0.0 0.0 110.628 340.478 20.592 0.0
1383 2375 0.0 0.0 246.657 109.819 20.592 0.0
907 698 0.0 0.0 246.657 -109.819 20.592 0.0
885 1291 0.0 0.0 -325.225 -236.290 20.592 0.0
965 3665 0.0 0.0 -328.658 69.858 20.592 0.0
787 396 0.0 0.0 -28.223 -268.521 20.592 0.0
982 713 0.0 0.0 -212.000 367.195 20.592 0.0
1455 1274 0.0 0.0 -180.665 200.649 20.592 0.0
391 1747 0.0 0.0 -286.853 -127.715 20.592 0.0
172 1859 0.0 0.0 -83.435 -256.785 20.592 0.0
1198 1159 0.0 0.0 -30.522 -290.400 20.592 0.0
1414 1166 0.0 0.0 266.755 118.767 20.592 0.0
1914 2036 0.0 0.0 -325.225 236.290 20.592 0.0
619 2177 0.0 0.0 -327.049 -145.612 20.592 0.0
495 2399 0.0 0.0 -306.951 -136.663 20.592 0.0
492 2404 0.0 0.0 -271.830 -197.496 20.592 0.0
511 2446 0.0 0.0 -30.522 -290.400 20.592 0.0
1191 2869 0.0 0.0 264.100 56.136 20.592 0.0
926 773 0.0 0.0 432.015 -313.877 20.591 0.0
1216 2872 0.0 0.0 -347.147 154.560 20.591 0.0
326 2899 0.0 0.0 -90.233 277.708 20.591 0.0
253 585 0.0 0.0 97.031 298.632 20.591 0.0
259 599 0.0 0.0 254.270 282.395 20.591 0.0
1537 637 0.0 0.0 371.696 79.006 20.591 0.0
1446 1266 0.0 0.0 -97.031 298.632 20.591 0.0
243 1857 0.0 0.0 -146.000 252.879 20.591 0.0
823 2223 0.0 0.0 -270.000 0.000 20.591 0.0
1552 629 0.0 0.0 157.000 271.932 20.590 0.0
1461 1200 0.0 0.0 35.122 334.159 20.590 0.0
313 621 0.0 0.0 180.665 -200.649 20.590 0.0
1234 2816 0.0 0.0 -178.612 549.711 20.590 0.0
1209 2872 0.0 0.0 180.665 -200.649 20.590 0.0
921 682 0.0 0.0 286.853 127.715 20.589 0.0
1202 1173 0.0 0.0 -90.233 -277.708 20.589 0.0
646 1918 0.0 0.0 190.000 -329.090 20.589 0.0
651 2324 0.0 0.0 32.822 -312.280 20.589 0.0
662 1904 0.0 0.0 28.223 -268.521 20.589 0.0
1855 2101 0.0 0.0 234.000 -405.300 20.589 0.0
1075 2624 0.0 0.0 -135.000 -233.827 20.589 0.0
112 2063 0.0 0.0 -246.657 109.819 20.589 0.0
1464 1199 0.0 0.0 28.223 268.521 20.589 0.0
255 1842 0.0 0.0 -90.233 -277.708 20.589 0.0
467 2369 0.0 0.0 90.233 277.708 20.589 0.0
1077 2644 0.0 0.0 28.223 -268.521 20.589 0.0
1175 2808 0.0 0.0 -264.100 -56.136 20.589 0.0
360 2872 0.0 0.0 -264.100 -56.136 20.589 0.0
1206 2873 0.0 0.0 195.386 -216.998 20.589 0.0
187 1801 0.0 0.0 -218.435 158.702 20.588 0.0
123 433 0.0 0.0 218.435 -158.702 20.588 0.0
571 2130 0.0 0.0 -168.000 -290.984 20.588 0.0
350 2953 0.0 0.0 -360.822 -262.152 20.588 0.0
914 689 0.0 0.0 314.000 0.000 20.588 0.0
1418 1300 0.0 0.0 266.755 -118.767 20.588 0.0
945 777 0.0 0.0 -292.000 0.000 20.588 0.0
368 1775 0.0 0.0 -97.031 -298.632 20.588 0.0
1209 2799 0.0 0.0 201.000 348.142 20.588 0.0
958 736 0.0 0.0 90.233 -277.709 20.587 0.0
162 1841 0.0 0.0 83.435 256.785 20.587 0.0
159 312 0.0 0.0 103.830 319.555 20.587 0.0
167 403 0.0 0.0 46.620 -443.557 20.587 0.0
1673 816 0.0 0.0 270.000 0.000 20.587 0.0
133 2021 0.0 0.0 -110.628 340.478 20.587 0.0
713 2123 0.0 0.0 32.822 -312.280 20.587 0.0
582 2156 0.0 0.0 -278.000 -481.510 20.587 0.0
557 2354 0.0 0.0 -28.223 268.521 20.587 0.0
1426 2698 0.0 0.0 286.853 -127.715 20.587 0.0
901 1225 0.0 0.0 -285.619 -60.710 20.587 0.0
565 2093 0.0 0.0 -168.000 -290.984 20.587 0.0
1196 527 0.0 0.0 -131.023 403.248 20.586 0.0
1650 882 0.0 0.0 -195.386 -216.998 20.586 0.0
223 1882 0.0 0.0 271.830 -197.496 20.587 0.0
121 2059 0.0 0.0 51.219 -487.316 20.587 0.0
844 386 0.0 0.0 -117.426 361.401 20.586 0.0
1893 2145 0.0 0.0 218.435 158.702 20.586 0.0
1217 2873 0.0 0.0 110.628 -340.478 20.586 0.0
390 2889 0.0 0.0 -195.386 -216.998 20.586 0.0
1709 831 0.0 0.0 -180.665 -200.649 20.586 0.0
190 1881 0.0 0.0 336.000 0.000 20.586 0.0
1391 2607 0.0 0.0 328.658 -69.858 20.586 0.0
1375 2627 0.0 0.0 -90.233 277.708 20.586 0.0
1219 2806 0.0 0.0 -436.254 -92.729 20.586 0.0
1705 845 0.0 0.0 -32.822 312.280 20.585 0.0
1373 2666 0.0 0.0 268.991 298.744 20.586 0.0
1210 2880 0.0 0.0 -264.100 56.136 20.586 0.0
390 2883 0.0 0.0 -218.435 -158.702 20.585 0.0
1568 660 0.0 0.0 -201.000 -348.142 20.585 0.0
329 2921 0.0 0.0 190.000 329.090 20.585 0.0
959 715 0.0 0.0 103.830 319.555 20.585 0.0
918 770 0.0 0.0 -264.100 -56.136 20.585 0.0
1697 882 0.0 0.0 -414.735 88.155 20.585 0.0
1877 1513 0.0 0.0 -264.100 -56.136 20.585 0.0
935 3668 0.0 0.0 264.100 -56.136 20.585 0.0
960 768 0.0 0.0 48.919 -465.436 20.585 0.0
139 317 0.0 0.0 236.233 171.633 20.584 0.0
482 2397 0.0 0.0 -218.435 -158.702 20.585 0.0
171 329 0.0 0.0 -60.417 574.834 20.584 0.0
1202 1155 0.0 0.0 -90.233 -277.708 20.585 0.0
177 368 0.0 0.0 -103.830 319.555 20.584 0.0
832 422 0.0 0.0 190.000 -329.090 20.584 0.0
1469 2619 0.0 0.0 -37.421 356.039 20.585 0.0
1201 1158 0.0 0.0 83.435 256.785 20.584 0.0
893 1225 0.0 0.0 270.000 0.000 20.584 0.0
369 1734 0.0 0.0 -135.000 233.827 20.584 0.0
951 769 0.0 0.0 -350.177 74.432 20.584 0.0
908 1222 0.0 0.0 -264.100 -56.136 20.584 0.0
717 2105 0.0 0.0 -28.223 -268.521 20.584 0.0
477 2317 0.0 0.0 -283.711 315.093 20.584 0.0
273 617 0.0 0.0 -218.435 -158.702 20.584 0.0
1639 861 0.0 0.0 -90.233 -277.708 20.584 0.0
1264 1185 0.0 0.0 -218.435 158.702 20.584 0.0
495 2390 0.0 0.0 -292.000 0.000 20.584 0.0
1476 2643 0.0 0.0 -135.000 233.827 20.584 0.0
1463 2651 0.0 0.0 -144.620 445.094 20.584 0.0
1210 2862 0.0 0.0 -201.000 348.142 20.584 0.0
891 726 0.0 0.0 -83.435 -256.785 20.584 0.0
1276 1115 0.0 0.0 -254.031 -184.565 20.584 0.0
1457 1205 0.0 0.0 83.435 256.785 20.584 0.0
1369 1304 0.0 0.0 -396.418 -288.015 20.584 0.0
1869 1524 0.0 0.0 306.951 -136.664 20.584 0.0
867 1227 0.0 0.0 479.292 -101.877 20.584 0.0
1190 533 0.0 0.0 83.435 256.785 20.583 0.0
1152 2836 0.0 0.0 -28.223 -268.521 20.583 0.0
881 728 0.0 0.0 97.031 298.632 20.583 0.0
1857 2099 0.0 0.0 289.000 -500.563 20.583 0.0
1684 815 0.0 0.0 266.755 118.767 20.583 0.0
685 1192 0.0 0.0 -30.522 -290.400 20.583 0.0
1210 2797 0.0 0.0 223.000 386.247 20.583 0.0
1210 2860 0.0 0.0 -90.233 277.708 20.583 0.0
1397 1036 0.0 0.0 -37.421 -356.039 20.583 0.0
1875 2143 0.0 0.0 -124.225 -382.325 20.583 0.0
148 299 0.0 0.0 90.233 277.708 20.582 0.0
137 2022 0.0 0.0 -179.000 310.037 20.583 0.0
613 2170 0.0 0.0 -347.147 -154.560 20.583 0.0
476 2401 0.0 0.0 -190.000 -329.090 20.583 0.0
464 2366 0.0 0.0 245.000 424.352 20.582 0.0
1183 2909 0.0 0.0 342.595 -380.490 20.582 0.0
116 277 0.0 0.0 218.435 158.702 20.582 0.0
195 1888 0.0 0.0 264.100 -56.136 20.582 0.0
144 404 0.0 0.0 180.665 -200.649 20.582 0.0
1887 1462 0.0 0.0 210.107 233.347 20.582 0.0
1907 2045 0.0 0.0 -266.755 118.767 20.582 0.0
1234 2834 0.0 0.0 -90.233 277.708 20.582 0.0
119 288 0.0 0.0 325.225 236.290 20.581 0.0
155 304 0.0 0.0 124.225 382.325 20.582 0.0
968 765 0.0 0.0 -479.292 101.877 20.582 0.0
939 771 0.0 0.0 -264.100 56.136 20.581 0.0
1704 848 0.0 0.0 28.223 268.521 20.582 0.0
244 1866 0.0 0.0 -218.435 158.702 20.581 0.0
373 1729 0.0 0.0 -168.000 290.985 20.581 0.0
140 2018 0.0 0.0 -179.000 310.037 20.581 0.0
457 2339 0.0 0.0 135.000 -233.827 20.581 0.0
1445 2679 0.0 0.0 -146.000 252.879 20.581 0.0
345 2947 0.0 0.0 -246.657 -109.819 20.581 0.0
1656 816 0.0 0.0 -236.233 171.633 20.581 0.0
133 2028 0.0 0.0 -135.000 233.827 20.581 0.0
1685 814 0.0 0.0 236.233 171.633 20.580 0.0
461 2371 0.0 0.0 179.000 310.037 20.581 0.0
477 2386 0.0 0.0 -224.828 -249.697 20.581 0.0
332 2884 0.0 0.0 -190.000 329.090 20.580 0.0
788 379 0.0 0.0 -90.233 277.708 20.580 0.0
943 776 0.0 0.0 -292.000 0.000 20.580 0.0
1407 1161 0.0 0.0 387.343 172.456 20.580 0.0
1565 661 0.0 0.0 -83.435 -256.785 20.580 0.0
1661 805 0.0 0.0 264.100 56.136 20.580 0.0
1217 1198 0.0 0.0 -267.000 -462.457 20.580 0.0
910 1224 0.0 0.0 -393.215 -83.580 20.580 0.0
362 1767 0.0 0.0 117.426 -361.402 20.580 0.0
170 1836 0.0 0.0 -83.435 -256.785 20.580 0.0
1881 2049 0.0 0.0 -168.000 290.985 20.580 0.0
114 273 0.0 0.0 372.037 413.188 20.579 0.0
1396 1033 0.0 0.0 30.522 -290.400 20.579 0.0
1202 1170 0.0 0.0 -83.435 -256.785 20.579 0.0
351 2863 0.0 0.0 -271.830 197.496 20.579 0.0
1202 1128 0.0 0.0 -97.031 298.632 20.579 0.0
856 1266 0.0 0.0 135.000 233.827 20.579 0.0
574 2052 0.0 0.0 -212.000 367.195 20.579 0.0
1866 2067 0.0 0.0 325.225 -236.290 20.579 0.0
465 2339 0.0 0.0 97.031 -298.632 20.579 0.0
331 594 0.0 0.0 -135.000 233.827 20.579 0.0
1197 1119 0.0 0.0 -44.320 421.677 20.579 0.0
259 1827 0.0 0.0 -278.000 481.510 20.578 0.0
481 2397 0.0 0.0 -210.107 -233.347 20.579 0.0
341 2888 0.0 0.0 146.000 -252.879 20.579 0.0
1699 825 0.0 0.0 -271.830 -197.496 20.578 0.0
886 727 0.0 0.0 32.822 312.280 20.578 0.0
176 1847 0.0 0.0 -28.223 268.521 20.578 0.0
1694 881 0.0 0.0 -266.755 118.767 20.578 0.0
1908 2048 0.0 0.0 -270.000 0.000 20.578 0.0
475 2320 0.0 0.0 -190.000 329.090 20.578 0.0
1206 2809 0.0 0.0 -218.435 -158.702 20.578 0.0
1169 2811 0.0 0.0 -236.233 171.633 20.578 0.0
126 272 0.0 0.0 289.000 500.563 20.577 0.0
1893 1508 0.0 0.0 -266.755 118.767 20.578 0.0
810 358 0.0 0.0 264.100 56.136 20.577 0.0
183 378 0.0 0.0 -146.000 -252.879 20.577 0.0
937 780 0.0 0.0 195.386 -216.998 20.577 0.0
583 2054 0.0 0.0 -268.990 298.744 20.577 0.0
662 1869 0.0 0.0 -30.522 290.400 20.577 0.0
1878 2145 0.0 0.0 -158.217 -486.941 20.577 0.0
375 2869 0.0 0.0 -380.000 0.000 20.577 0.0
156 338 0.0 0.0 -110.628 -340.478 20.577 0.0
141 416 0.0 0.0 223.000 -386.247 20.577 0.0
1709 859 0.0 0.0 -157.000 271.932 20.577 0.0
358 2946 0.0 0.0 -285.619 -60.710 20.577 0.0
1671 891 0.0 0.0 -327.049 -145.612 20.576 0.0
1428 1161 0.0 0.0 224.828 249.697 20.577 0.0
1210 2870 0.0 0.0 -218.435 158.702 20.577 0.0
179 355 0.0 0.0 -135.000 233.827 20.576 0.0
1474 1245 0.0 0.0 -168.000 290.985 20.576 0.0
571 2075 0.0 0.0 30.522 -290.400 20.576 0.0
1417 2365 0.0 0.0 83.435 -256.785 20.576 0.0
372 2867 0.0 0.0 268.991 298.744 20.576 0.0
1218 2872 0.0 0.0 103.830 -319.555 20.576 0.0
859 1256 0.0 0.0 28.223 268.521 20.576 0.0
1928 2043 0.0 0.0 264.100 56.136 20.576 0.0
1202 2787 0.0 0.0 267.000 462.458 20.576 0.0
387 2911 0.0 0.0 83.435 256.785 20.576 0.0
307 247 0.0 0.0 -306.951 -136.663 20.575 0.0
977 732 0.0 0.0 -195.386 216.998 20.575 0.0
375 1739 0.0 0.0 -180.665 200.649 20.575 0.0
1466 1235 0.0 0.0 -28.223 268.521 20.575 0.0
878 1280 0.0 0.0 218.435 158.702 20.575 0.0
1224 1105 0.0 0.0 328.658 -69.858 20.575 0.0
1929 2157 0.0 0.0 286.853 -127.715 20.575 0.0
1064 2608 0.0 0.0 180.665 200.649 20.575 0.0
1453 2609 0.0 0.0 -246.657 -109.819 20.575 0.0
277 223 0.0 0.0 218.435 158.702 20.575 0.0
148 333 0.0 0.0 28.223 -268.521 20.575 0.0
1397 1331 0.0 0.0 254.270 -282.395 20.575 0.0
174 1849 0.0 0.0 28.223 268.521 20.575 0.0
621 2028 0.0 0.0 -487.833 217.197 20.575 0.0
1853 2101 0.0 0.0 245.000 -424.352 20.575 0.0
140 290 0.0 0.0 201.000 348.142 20.574 0.0
876 1229 0.0 0.0 -271.830 197.496 20.574 0.0
361 1747 0.0 0.0 -28.223 268.521 20.574 0.0
1867 2049 0.0 0.0 436.254 -92.729 20.574 0.0
1249 2849 0.0 0.0 -236.233 171.633 20.575 0.0
329 2931 0.0 0.0 135.000 233.827 20.574 0.0
972 751 0.0 0.0 -131.023 -403.248 20.574 0.0
407 2914 0.0 0.0 -135.000 233.827 20.574 0.0
1678 806 0.0 0.0 218.435 158.702 20.574 0.0
259 1842 0.0 0.0 -223.000 -386.247 20.574 0.0
905 2613 0.0 0.0 -371.696 79.007 20.574 0.0
371 2876 0.0 0.0 -307.138 -65.284 20.574 0.0
1682 814 0.0 0.0 246.657 109.819 20.574 0.0
1695 821 0.0 0.0 -218.435 -158.702 20.574 0.0
368 1740 0.0 0.0 -135.000 233.827 20.574 0.0
974 753 0.0 0.0 -151.418 -466.018 20.573 0.0
294 3915 0.0 0.0 -347.147 -154.560 20.574 0.0
971 758 0.0 0.0 -327.049 145.612 20.573 0.0
1280 1152 0.0 0.0 -97.031 298.632 20.573 0.0
1460 1217 0.0 0.0 -90.233 -277.708 20.573 0.0
1470 1270 0.0 0.0 -44.320 -421.677 20.573 0.0
150 305 0.0 0.0 151.418 466.018 20.573 0.0
1529 631 0.0 0.0 328.658 69.858 20.573 0.0
1889 2053 0.0 0.0 -210.107 233.348 20.573 0.0
1465 2649 0.0 0.0 -30.522 290.400 20.573 0.0
321 2895 0.0 0.0 268.990 -298.744 20.573 0.0
383 2951 0.0 0.0 -358.000 0.000 20.573 0.0
844 384 0.0 0.0 28.223 268.521 20.572 0.0
491 2403 0.0 0.0 -271.830 -197.496 20.572 0.0
1458 2670 0.0 0.0 97.031 -298.632 20.573 0.0
899 690 0.0 0.0 534.000 0.000 20.572 0.0
861 1238 0.0 0.0 -83.435 256.785 20.572 0.0
908 1292 0.0 0.0 -393.215 -83.580 20.572 0.0
845 397 0.0 0.0 -30.522 -290.400 20.572 0.0
882 1277 0.0 0.0 -264.100 56.136 20.572 0.0
653 1842 0.0 0.0 144.620 445.094 20.572 0.0
659 1903 0.0 0.0 83.435 -256.785 20.572 0.0
1431 2702 0.0 0.0 236.233 -171.633 20.572 0.0
1213 1170 0.0 0.0 -218.435 -158.702 20.571 0.0
1208 2863 0.0 0.0 -179.000 310.037 20.572 0.0
1452 2675 0.0 0.0 180.665 -200.649 20.571 0.0
1278 1177 0.0 0.0 -236.233 171.633 20.571 0.0
182 366 0.0 0.0 -234.000 -405.300 20.571 0.0
865 1278 0.0 0.0 306.951 136.663 20.571 0.0
328 601 0.0 0.0 103.830 -319.555 20.571 0.0
950 763 0.0 0.0 179.000 -310.037 20.571 0.0
1648 820 0.0 0.0 -180.665 200.649 20.571 0.0
1895 1522 0.0 0.0 97.031 -298.632 20.571 0.0
369 1741 0.0 0.0 -135.000 233.827 20.571 0.0
1075 2623 0.0 0.0 -135.000 -233.827 20.571 0.0
1148 2841 0.0 0.0 223.000 386.247 20.571 0.0
1535 630 0.0 0.0 286.853 127.715 20.570 0.0
1649 881 0.0 0.0 -179.000 -310.037 20.570 0.0
650 1867 0.0 0.0 28.223 -268.521 20.571 0.0
1397 1048 0.0 0.0 -28.223 -268.521 20.570 0.0
1466 1202 0.0 0.0 -60.417 574.834 20.570 0.0
527 2396 0.0 0.0 -246.657 109.819 20.570 0.0
1320 1239 0.0 0.0 131.023 403.248 20.570 0.0
1188 2794 0.0 0.0 -327.049 145.612 20.570 0.0
715 2083 0.0 0.0 30.522 290.400 20.569 0.0
889 700 0.0 0.0 286.853 -127.715 20.569 0.0
1691 878 0.0 0.0 -236.233 171.633 20.569 0.0
862 2635 0.0 0.0 239.549 -266.046 20.569 0.0
1464 2650 0.0 0.0 -30.522 -290.400 20.569 0.0
863 2635 0.0 0.0 239.549 -266.046 20.569 0.0
1455 1203 0.0 0.0 90.233 277.708 20.569 0.0
1393 1550 0.0 0.0 -42.021 -399.798 20.569 0.0
562 2092 0.0 0.0 -30.522 -290.400 20.569 0.0
458 3005 0.0 0.0 28.223 268.521 20.569 0.0
151 299 0.0 0.0 158.217 486.941 20.569 0.0
125 433 0.0 0.0 218.435 -158.702 20.569 0.0
602 522 0.0 0.0 -83.435 256.785 20.569 0.0
942 689 0.0 0.0 180.665 200.649 20.569 0.0
1868 1514 0.0 0.0 307.138 -65.284 20.569 0.0
579 2052 0.0 0.0 -254.270 282.395 20.569 0.0
963 721 0.0 0.0 30.522 290.400 20.568 0.0
658 1923 0.0 0.0 35.122 -334.159 20.568 0.0
178 372 0.0 0.0 -165.015 -507.864 20.568 0.0
1279 1174 0.0 0.0 -289.628 210.427 20.568 0.0
365 1757 0.0 0.0 83.435 -256.785 20.568 0.0
468 2338 0.0 0.0 -135.000 233.827 20.568 0.0
1631 854 0.0 0.0 28.223 -268.521 20.568 0.0
563 2133 0.0 0.0 -51.219 -487.316 20.568 0.0
351 2956 0.0 0.0 -218.435 -158.702 20.568 0.0
1861 1517 0.0 0.0 -157.000 -271.932 20.567 0.0
1895 2043 0.0 0.0 -268.990 298.744 20.567 0.0
122 2056 0.0 0.0 48.919 -465.436 20.568 0.0
1401 2691 0.0 0.0 -254.031 -184.565 20.568 0.0
1222 2829 0.0 0.0 37.421 356.039 20.568 0.0
230 1876 0.0 0.0 195.386 -216.998 20.567 0.0
485 2389 0.0 0.0 -264.100 -56.136 20.567 0.0
1442 2603 0.0 0.0 254.270 282.395 20.567 0.0
1231 2847 0.0 0.0 -212.000 367.195 20.567 0.0
355 2945 0.0 0.0 -350.177 -74.432 20.567 0.0
1473 2672 0.0 0.0 -360.822 262.152 20.567 0.0
680 1145 0.0 0.0 28.223 268.521 20.567 0.0
1224 1187 0.0 0.0 -298.432 -331.443 20.567 0.0
554 2108 0.0 0.0 60.417 -574.834 20.567 0.0
128 274 0.0 0.0 278.000 481.510 20.567 0.0
287 621 0.0 0.0 -306.951 -136.663 20.567 0.0
914 767 0.0 0.0 307.138 65.284 20.566 0.0
1444 1176 0.0 0.0 168.000 290.984 20.567 0.0
650 1932 0.0 0.0 83.435 -256.785 20.567 0.0
1914 2041 0.0 0.0 -264.100 56.136 20.566 0.0
721 2136 0.0 0.0 -42.021 -399.798 20.567 0.0
955 702 0.0 0.0 103.830 319.555 20.566 0.0
