# t0_x t0_y theta_par theta_perp v_x v_y likelihood est_flux
288 566 0.0 0.0 242.519 78.799 75.994 0.0
289 566 0.0 0.0 237.764 77.254 75.994 0.0
288 569 0.0 0.0 243.092 58.361 75.994 0.0
287 575 0.0 0.0 249.229 19.615 75.994 0.0
286 578 0.0 0.0 255.000 0.000 75.994 0.0
288 587 0.0 0.0 243.092 -58.361 75.994 0.0
288 590 0.0 0.0 242.519 -78.799 75.994 0.0
289 590 0.0 0.0 237.764 -77.254 75.994 0.0
290 593 0.0 0.0 230.970 -95.671 75.994 0.0
293 599 0.0 0.0 213.160 -130.625 75.994 0.0
299 606 0.0 0.0 176.777 -176.777 75.994 0.0
298 607 0.0 0.0 180.312 -180.312 75.994 0.0
284 596 0.0 0.0 267.925 -110.978 75.991 0.0
290 597 0.0 0.0 231.662 -118.038 75.991 0.0
284 600 0.0 0.0 267.302 -136.197 75.991 0.0
290 601 0.0 0.0 230.213 -141.075 75.991 0.0
288 602 0.0 0.0 243.002 -148.912 75.991 0.0
292 604 0.0 0.0 218.435 -158.702 75.991 0.0
290 605 0.0 0.0 230.570 -167.519 75.991 0.0
296 605 0.0 0.0 193.904 -165.609 75.991 0.0
286 608 0.0 0.0 254.840 -185.152 75.991 0.0
921 760 0.0 0.0 -202.786 -279.111 75.990 0.0
598 1860 0.0 0.0 311.158 74.703 75.988 0.0
678 2062 0.0 0.0 188.091 258.885 75.989 0.0
794 2252 0.0 0.0 328.266 -201.162 75.988 0.0
681 2066 0.0 0.0 170.458 234.615 75.986 0.0
685 2066 0.0 0.0 143.687 234.476 75.986 0.0
677 2067 0.0 0.0 194.834 228.122 75.986 0.0
682 2068 0.0 0.0 161.641 222.480 75.986 0.0
600 1843 0.0 0.0 298.424 182.874 75.984 0.0
602 1844 0.0 0.0 285.634 175.037 75.984 0.0
610 1845 0.0 0.0 234.615 170.458 75.984 0.0
600 1848 0.0 0.0 298.487 152.087 75.984 0.0
608 1848 0.0 0.0 247.266 151.525 75.984 0.0
602 1849 0.0 0.0 285.122 145.277 75.984 0.0
609 1849 0.0 0.0 238.739 146.300 75.984 0.0
610 1849 0.0 0.0 234.476 143.687 75.984 0.0
605 1850 0.0 0.0 267.302 136.197 75.984 0.0
612 1850 0.0 0.0 221.686 135.850 75.984 0.0
607 1851 0.0 0.0 253.937 129.387 75.984 0.0
599 1852 0.0 0.0 304.880 126.286 75.984 0.0
605 1854 0.0 0.0 267.925 110.978 75.984 0.0
607 1855 0.0 0.0 254.067 105.238 75.984 0.0
602 1857 0.0 0.0 285.317 92.705 75.984 0.0
605 1858 0.0 0.0 266.296 86.525 75.984 0.0
608 1859 0.0 0.0 247.275 80.344 75.984 0.0
147 380 0.0 0.0 -161.975 264.318 75.983 0.0
829 386 0.0 0.0 -271.614 -43.019 75.979 0.0
827 389 0.0 0.0 -257.678 -61.863 75.979 0.0
831 390 0.0 0.0 -281.987 -67.699 75.979 0.0
825 392 0.0 0.0 -247.275 -80.344 75.979 0.0
828 393 0.0 0.0 -266.296 -86.525 75.979 0.0
831 394 0.0 0.0 -285.317 -92.705 75.979 0.0
834 395 0.0 0.0 -304.338 -98.885 75.979 0.0
826 396 0.0 0.0 -254.067 -105.238 75.979 0.0
831 398 0.0 0.0 -281.783 -116.718 75.979 0.0
824 399 0.0 0.0 -240.572 -122.577 75.979 0.0
833 399 0.0 0.0 -295.641 -122.459 75.979 0.0
826 400 0.0 0.0 -253.937 -129.387 75.979 0.0
821 401 0.0 0.0 -221.686 -135.850 75.979 0.0
830 402 0.0 0.0 -276.212 -140.737 75.979 0.0
818 403 0.0 0.0 -202.254 -146.946 75.979 0.0
819 404 0.0 0.0 -210.344 -152.824 75.979 0.0
826 404 0.0 0.0 -251.529 -154.137 75.979 0.0
827 405 0.0 0.0 -260.055 -159.362 75.979 0.0
818 407 0.0 0.0 -201.508 -172.104 75.979 0.0
824 407 0.0 0.0 -238.660 -173.397 75.979 0.0
819 408 0.0 0.0 -209.112 -178.598 75.979 0.0
815 409 0.0 0.0 -183.848 -183.848 75.979 0.0
816 410 0.0 0.0 -190.919 -190.919 75.979 0.0
835 391 0.0 0.0 -306.297 -73.535 75.977 0.0
611 1846 0.0 0.0 226.525 164.580 75.977 0.0
613 1847 0.0 0.0 214.390 155.763 75.977 0.0
604 1850 0.0 0.0 271.757 138.467 75.977 0.0
611 1850 0.0 0.0 225.950 138.462 75.977 0.0
606 1851 0.0 0.0 258.392 131.657 75.977 0.0
608 1852 0.0 0.0 245.027 124.847 75.977 0.0
606 1855 0.0 0.0 258.686 107.151 75.977 0.0
609 1856 0.0 0.0 240.209 99.498 75.977 0.0
664 2140 0.0 0.0 277.548 -237.049 75.974 0.0
1203 2861 0.0 0.0 46.930 -296.307 75.973 0.0
614 1875 0.0 0.0 222.752 113.498 75.969 0.0
681 2072 0.0 0.0 168.857 197.706 75.968 0.0
1335 3077 0.0 0.0 -280.000 0.000 75.966 0.0
832 403 0.0 0.0 -289.577 -147.547 75.962 0.0
682 2057 0.0 0.0 172.425 281.371 75.962 0.0
160 361 0.0 0.0 -329.672 -167.976 75.959 0.0
669 2126 0.0 0.0 247.266 -151.525 75.959 0.0
148 384 0.0 0.0 -176.336 242.705 75.958 0.0
646 1876 0.0 0.0 0.000 290.000 75.957 0.0
667 2179 0.0 0.0 147.333 -355.694 75.954 0.0
820 409 0.0 0.0 -216.716 -185.093 75.952 0.0
1365 1241 0.0 0.0 -138.467 271.757 75.949 0.0
1360 1243 0.0 0.0 -107.151 258.686 75.949 0.0
1359 1246 0.0 0.0 -99.498 240.209 75.948 0.0
1412 1186 0.0 0.0 -122.577 -240.572 75.947 0.0
684 2064 0.0 0.0 151.525 247.266 75.947 0.0
154 340 0.0 0.0 -230.970 -95.671 75.946 0.0
287 549 0.0 0.0 246.750 179.275 75.945 0.0
1220 2186 0.0 0.0 222.752 113.498 75.942 0.0
1252 1178 0.0 0.0 -337.625 -109.701 75.942 0.0
1442 2649 0.0 0.0 -61.863 -257.678 75.941 0.0
1439 2651 0.0 0.0 -43.019 -271.614 75.941 0.0
1443 2653 0.0 0.0 -67.699 -281.987 75.941 0.0
1451 2653 0.0 0.0 -116.718 -281.783 75.941 0.0
1444 2657 0.0 0.0 -73.535 -306.297 75.941 0.0
1436 2658 0.0 0.0 -24.715 -314.029 75.941 0.0
1445 2661 0.0 0.0 -79.371 -330.606 75.941 0.0
1441 2664 0.0 0.0 -55.534 -350.629 75.941 0.0
1446 2665 0.0 0.0 -86.375 -359.777 75.941 0.0
1451 2666 0.0 0.0 -117.426 -361.401 75.941 0.0
1447 2669 0.0 0.0 -92.211 -384.086 75.941 0.0
1437 2670 0.0 0.0 -30.599 -388.798 75.941 0.0
594 1841 0.0 0.0 336.793 206.387 75.940 0.0
1455 2652 0.0 0.0 -140.737 -276.212 75.939 0.0
1215 2849 0.0 0.0 -375.322 59.445 75.939 0.0
629 1859 0.0 0.0 130.625 213.160 75.938 0.0
621 1864 0.0 0.0 180.312 180.312 75.938 0.0
622 1865 0.0 0.0 176.777 176.777 75.938 0.0
616 1872 0.0 0.0 213.160 130.625 75.938 0.0
1405 2638 0.0 0.0 165.609 -193.904 75.936 0.0
817 411 0.0 0.0 -197.990 -197.990 75.935 0.0
269 596 0.0 0.0 356.646 -115.882 75.933 0.0
1452 2655 0.0 0.0 -122.459 -295.641 75.931 0.0
685 2059 0.0 0.0 140.737 276.212 75.931 0.0
760 810 0.0 0.0 -122.062 -375.667 75.929 0.0
825 408 0.0 0.0 -246.750 -179.274 75.928 0.0
1452 2668 0.0 0.0 -122.062 -375.667 75.923 0.0
382 2929 0.0 0.0 -325.217 -165.706 75.921 0.0
674 2127 0.0 0.0 214.389 -155.763 75.921 0.0
672 2128 0.0 0.0 226.525 -164.580 75.921 0.0
667 2132 0.0 0.0 258.885 -188.091 75.921 0.0
673 2132 0.0 0.0 220.518 -188.340 75.921 0.0
696 2141 0.0 0.0 -295.291 214.542 75.918 0.0
836 387 0.0 0.0 -311.122 -49.277 75.917 0.0
305 581 0.0 0.0 -91.044 -379.224 75.913 0.0
1211 1132 0.0 0.0 52.406 330.876 75.912 0.0
594 2138 0.0 0.0 -209.112 -178.598 75.908 0.0
644 1897 0.0 0.0 23.145 294.091 75.907 0.0
603 1864 0.0 0.0 289.898 177.650 75.906 0.0
1452 2646 0.0 0.0 -122.577 -240.572 75.905 0.0
150 375 0.0 0.0 -180.262 294.161 75.905 0.0
1216 2188 0.0 0.0 249.447 103.325 75.904 0.0
1391 2335 0.0 0.0 0.000 260.000 75.902 0.0
797 2229 0.0 0.0 -79.371 330.606 75.900 0.0
1401 2633 0.0 0.0 190.101 -162.362 75.896 0.0
676 2178 0.0 0.0 -115.881 -356.646 75.895 0.0
954 727 0.0 0.0 -141.075 230.213 75.890 0.0
314 569 0.0 0.0 -149.817 -294.032 75.888 0.0
581 2098 0.0 0.0 57.099 360.506 75.887 0.0
1428 1286 0.0 0.0 132.026 -318.738 75.882 0.0
1428 1287 0.0 0.0 137.766 -332.597 75.882 0.0
671 2129 0.0 0.0 234.615 -170.458 75.881 0.0
663 2130 0.0 0.0 285.634 -175.037 75.881 0.0
666 2133 0.0 0.0 266.976 -193.969 75.881 0.0
672 2133 0.0 0.0 228.122 -194.834 75.881 0.0
291 609 0.0 0.0 224.320 -191.587 75.880 0.0
1355 1226 0.0 0.0 -59.445 375.322 75.879 0.0
1207 2817 0.0 0.0 -86.375 359.777 75.876 0.0
1651 868 0.0 0.0 112.791 -347.136 75.875 0.0
1457 2652 0.0 0.0 -164.587 -268.582 75.872 0.0
142 395 0.0 0.0 120.307 -236.117 75.871 0.0
135 384 0.0 0.0 -97.584 235.589 75.863 0.0
837 395 0.0 0.0 -313.849 -101.976 75.860 0.0
1389 2623 0.0 0.0 266.296 -86.525 75.860 0.0
788 2271 0.0 0.0 161.974 -264.318 75.860 0.0
1218 2832 0.0 0.0 -161.975 264.318 75.856 0.0
153 333 0.0 0.0 -384.086 -92.211 75.848 0.0
1382 1259 0.0 0.0 -243.002 148.912 75.845 0.0
1224 1109 0.0 0.0 -77.254 237.764 75.844 0.0
600 1860 0.0 0.0 301.435 72.368 75.844 0.0
897 725 0.0 0.0 207.823 243.330 75.843 0.0
1202 2847 0.0 0.0 -296.573 71.201 75.842 0.0
1456 2638 0.0 0.0 -220.518 -188.340 75.841 0.0
787 2273 0.0 0.0 169.812 -277.108 75.838 0.0
787 2272 0.0 0.0 167.199 -272.845 75.836 0.0
665 2034 0.0 0.0 108.156 332.870 75.835 0.0
1333 3077 0.0 0.0 -265.000 0.000 75.835 0.0
1380 1264 0.0 0.0 -231.662 118.038 75.832 0.0
1372 1237 0.0 0.0 -182.874 298.424 75.831 0.0
568 2090 0.0 0.0 329.672 -167.977 75.827 0.0
1669 876 0.0 0.0 -0.000 -395.000 75.827 0.0
698 2138 0.0 0.0 -201.162 -328.266 75.817 0.0
1353 1239 0.0 0.0 -45.366 286.430 75.816 0.0
1356 1241 0.0 0.0 -65.365 272.264 75.816 0.0
1352 1245 0.0 0.0 -39.109 246.922 75.816 0.0
1378 2642 0.0 0.0 332.530 -203.774 75.815 0.0
927 2666 0.0 0.0 -188.091 -258.885 75.814 0.0
1360 1224 0.0 0.0 -92.211 384.086 75.813 0.0
1369 1227 0.0 0.0 -151.160 364.932 75.813 0.0
1368 1230 0.0 0.0 -143.506 346.455 75.813 0.0
1373 1230 0.0 0.0 -174.786 343.038 75.813 0.0
1367 1232 0.0 0.0 -137.766 332.597 75.813 0.0
1372 1232 0.0 0.0 -170.246 334.127 75.813 0.0
1362 1233 0.0 0.0 -105.066 323.359 75.813 0.0
1367 1233 0.0 0.0 -135.853 327.977 75.813 0.0
1371 1234 0.0 0.0 -163.437 320.762 75.813 0.0
1370 1236 0.0 0.0 -156.627 307.397 75.813 0.0
1365 1237 0.0 0.0 -124.372 300.261 75.813 0.0
1369 1238 0.0 0.0 -149.817 294.032 75.813 0.0
1368 1240 0.0 0.0 -143.007 280.667 75.813 0.0
1691 847 0.0 0.0 -135.850 -221.686 75.809 0.0
1689 850 0.0 0.0 -122.577 -240.572 75.809 0.0
1682 851 0.0 0.0 -80.344 -247.275 75.809 0.0
1686 852 0.0 0.0 -105.238 -254.067 75.809 0.0
1690 852 0.0 0.0 -129.387 -253.937 75.809 0.0
1694 852 0.0 0.0 -154.137 -251.529 75.809 0.0
1679 853 0.0 0.0 -61.863 -257.678 75.809 0.0
1695 853 0.0 0.0 -159.362 -260.055 75.809 0.0
1683 854 0.0 0.0 -86.525 -266.296 75.809 0.0
1676 855 0.0 0.0 -43.019 -271.614 75.809 0.0
1696 855 0.0 0.0 -167.200 -272.845 75.809 0.0
1692 856 0.0 0.0 -140.737 -276.212 75.809 0.0
1680 857 0.0 0.0 -67.699 -281.987 75.809 0.0
1684 857 0.0 0.0 -92.705 -285.317 75.809 0.0
1688 857 0.0 0.0 -116.718 -281.783 75.809 0.0
1693 858 0.0 0.0 -147.547 -289.577 75.809 0.0
1689 859 0.0 0.0 -122.459 -295.641 75.809 0.0
1685 860 0.0 0.0 -98.885 -304.338 75.809 0.0
1694 860 0.0 0.0 -154.357 -302.942 75.809 0.0
1681 861 0.0 0.0 -73.535 -306.297 75.809 0.0
1690 861 0.0 0.0 -128.199 -309.500 75.809 0.0
1673 862 0.0 0.0 -24.715 -314.029 75.809 0.0
1677 862 0.0 0.0 -49.277 -311.122 75.809 0.0
1686 864 0.0 0.0 -105.066 -323.359 75.809 0.0
1691 864 0.0 0.0 -135.853 -327.977 75.809 0.0
1682 865 0.0 0.0 -79.371 -330.606 75.809 0.0
1678 868 0.0 0.0 -55.534 -350.629 75.809 0.0
1683 869 0.0 0.0 -86.375 -359.777 75.809 0.0
1697 844 0.0 0.0 -172.104 -201.508 75.808 0.0
1687 867 0.0 0.0 -111.246 -342.380 75.808 0.0
673 2128 0.0 0.0 222.480 -161.641 75.807 0.0
1452 2642 0.0 0.0 -130.625 -213.160 75.807 0.0
776 2250 0.0 0.0 353.906 27.853 75.805 0.0
639 1813 0.0 0.0 30.991 393.782 75.804 0.0
643 1813 0.0 0.0 0.000 395.000 75.804 0.0
643 1815 0.0 0.0 0.000 380.000 75.804 0.0
639 1816 0.0 0.0 29.422 373.844 75.804 0.0
643 1816 0.0 0.0 0.000 375.000 75.804 0.0
113 2021 0.0 0.0 -300.360 -256.532 75.801 0.0
132 383 0.0 0.0 -78.799 242.519 75.799 0.0
698 2100 0.0 0.0 -20.007 -254.214 75.799 0.0
667 2171 0.0 0.0 135.850 -221.686 75.791 0.0
1333 1244 0.0 0.0 81.890 252.030 75.791 0.0
1697 857 0.0 0.0 -172.425 -281.371 75.789 0.0
1235 1176 0.0 0.0 -235.589 -97.584 75.789 0.0
1455 2627 0.0 0.0 -329.672 167.977 75.788 0.0
1369 1228 0.0 0.0 -149.246 360.313 75.787 0.0
1374 1237 0.0 0.0 -182.874 298.424 75.786 0.0
1373 1239 0.0 0.0 -175.037 285.634 75.786 0.0
1367 1242 0.0 0.0 -136.197 267.302 75.786 0.0
1366 1244 0.0 0.0 -129.387 253.937 75.786 0.0
1368 1247 0.0 0.0 -143.687 234.476 75.786 0.0
1372 1247 0.0 0.0 -170.458 234.615 75.786 0.0
1367 1249 0.0 0.0 -135.850 221.686 75.786 0.0
1366 1243 0.0 0.0 -131.657 258.392 75.786 0.0
1370 1250 0.0 0.0 -155.763 214.390 75.786 0.0
1448 2623 0.0 0.0 -19.615 249.229 75.785 0.0
641 1836 0.0 0.0 55.534 350.629 75.783 0.0
1457 2643 0.0 0.0 -155.763 -214.389 75.782 0.0
759 809 0.0 0.0 -118.972 -366.157 75.782 0.0
1344 3077 0.0 0.0 -350.000 0.000 75.779 0.0
1646 850 0.0 0.0 143.687 -234.476 75.778 0.0
641 1919 0.0 0.0 24.714 -314.029 75.776 0.0
662 2136 0.0 0.0 291.246 -211.603 75.776 0.0
576 2096 0.0 0.0 89.876 374.362 75.775 0.0
1423 2646 0.0 0.0 58.361 -243.093 75.772 0.0
1441 2646 0.0 0.0 -58.361 -243.092 75.772 0.0
1429 2647 0.0 0.0 19.615 -249.229 75.772 0.0
1432 2647 0.0 0.0 -0.000 -250.000 75.772 0.0
1435 2647 0.0 0.0 -19.615 -249.229 75.772 0.0
1693 844 0.0 0.0 -146.946 -202.254 75.769 0.0
1694 845 0.0 0.0 -152.824 -210.344 75.769 0.0
643 1814 0.0 0.0 0.000 385.000 75.764 0.0
639 1815 0.0 0.0 29.814 378.829 75.764 0.0
643 1817 0.0 0.0 0.000 365.000 75.764 0.0
639 1818 0.0 0.0 28.245 358.890 75.764 0.0
643 1818 0.0 0.0 0.000 360.000 75.764 0.0
640 1824 0.0 0.0 25.107 319.014 75.764 0.0
643 1830 0.0 0.0 0.000 280.000 75.764 0.0
640 1831 0.0 0.0 21.576 274.152 75.764 0.0
643 1831 0.0 0.0 0.000 275.000 75.764 0.0
643 1833 0.0 0.0 0.000 260.000 75.764 0.0
643 1834 0.0 0.0 0.000 255.000 75.764 0.0
1179 2812 0.0 0.0 247.954 59.529 75.763 0.0
680 2061 0.0 0.0 182.213 250.795 75.762 0.0
1217 2840 0.0 0.0 -155.763 214.390 75.761 0.0
1175 2861 0.0 0.0 214.542 -295.291 75.760 0.0
1359 1229 0.0 0.0 -84.040 350.053 75.758 0.0
1350 1232 0.0 0.0 -26.284 333.967 75.758 0.0
1354 1232 0.0 0.0 -52.406 330.876 75.758 0.0
1358 1233 0.0 0.0 -78.204 325.744 75.758 0.0
1362 1234 0.0 0.0 -103.521 318.604 75.758 0.0
1361 1237 0.0 0.0 -97.340 299.583 75.758 0.0
1376 1234 0.0 0.0 -195.937 319.740 75.758 0.0
1378 1239 0.0 0.0 -208.664 287.201 75.758 0.0
631 2060 0.0 0.0 393.782 30.991 75.757 0.0
631 2065 0.0 0.0 395.000 0.000 75.757 0.0
631 2070 0.0 0.0 393.782 -30.991 75.757 0.0
632 2075 0.0 0.0 385.198 -61.010 75.757 0.0
633 2079 0.0 0.0 379.224 -91.044 75.757 0.0
635 2084 0.0 0.0 366.157 -118.972 75.757 0.0
634 2085 0.0 0.0 375.667 -122.062 75.757 0.0
636 2089 0.0 0.0 360.313 -149.247 75.757 0.0
639 2093 0.0 0.0 343.037 -174.787 75.757 0.0
638 2094 0.0 0.0 351.947 -179.326 75.757 0.0
642 2097 0.0 0.0 324.003 -198.549 75.757 0.0
640 2098 0.0 0.0 336.793 -206.387 75.757 0.0
645 2101 0.0 0.0 307.426 -223.358 75.757 0.0
644 2102 0.0 0.0 311.472 -226.297 75.757 0.0
643 2103 0.0 0.0 319.562 -232.175 75.757 0.0
647 2105 0.0 0.0 292.756 -250.038 75.757 0.0
658 2108 0.0 0.0 227.307 -266.142 75.757 0.0
664 2108 0.0 0.0 191.030 -262.931 75.757 0.0
661 2112 0.0 0.0 208.664 -287.201 75.757 0.0
670 2114 0.0 0.0 154.357 -302.942 75.757 0.0
668 2118 0.0 0.0 165.706 -325.217 75.757 0.0
676 2124 0.0 0.0 117.426 -361.402 75.757 0.0
675 2126 0.0 0.0 122.062 -375.667 75.757 0.0
680 2127 0.0 0.0 92.211 -384.086 75.757 0.0
685 2128 0.0 0.0 61.009 -385.198 75.757 0.0
690 2128 0.0 0.0 30.599 -388.798 75.757 0.0
1353 1238 0.0 0.0 -46.148 291.368 75.756 0.0
614 1888 0.0 0.0 116.718 -281.783 75.755 0.0
1359 1228 0.0 0.0 -86.375 359.777 75.752 0.0
1368 1229 0.0 0.0 -145.420 351.074 75.752 0.0
1363 1230 0.0 0.0 -112.791 347.136 75.752 0.0
1358 1232 0.0 0.0 -79.371 330.606 75.752 0.0
1366 1234 0.0 0.0 -132.026 318.738 75.752 0.0
1357 1236 0.0 0.0 -73.535 306.297 75.752 0.0
1361 1236 0.0 0.0 -100.431 309.093 75.752 0.0
950 715 0.0 0.0 -380.000 0.000 75.750 0.0
705 2069 0.0 0.0 -329.672 167.977 75.749 0.0
581 2097 0.0 0.0 57.881 365.445 75.744 0.0
577 2100 0.0 0.0 82.873 345.191 75.744 0.0
582 2103 0.0 0.0 51.623 325.937 75.744 0.0
586 2103 0.0 0.0 25.499 323.998 75.744 0.0
582 2104 0.0 0.0 50.841 320.999 75.744 0.0
789 2269 0.0 0.0 154.137 -251.529 75.741 0.0
575 2110 0.0 0.0 124.372 300.261 75.736 0.0
668 2137 0.0 0.0 254.736 -217.565 75.737 0.0
675 2141 0.0 0.0 207.823 -243.330 75.736 0.0
671 2146 0.0 0.0 233.801 -273.746 75.736 0.0
1418 1206 0.0 0.0 -149.247 -360.313 75.735 0.0
1456 1219 0.0 0.0 -137.766 332.597 75.732 0.0
1328 1227 0.0 0.0 118.972 366.157 75.731 0.0
602 1865 0.0 0.0 286.430 45.366 75.730 0.0
1370 1174 0.0 0.0 -201.508 172.104 75.729 0.0
1364 1227 0.0 0.0 -118.972 366.157 75.727 0.0
1365 1236 0.0 0.0 -126.285 304.880 75.726 0.0
1360 1239 0.0 0.0 -92.705 285.317 75.726 0.0
1364 1239 0.0 0.0 -118.632 286.403 75.726 0.0
1368 1239 0.0 0.0 -145.277 285.122 75.726 0.0
1363 1241 0.0 0.0 -112.892 272.544 75.726 0.0
1359 1242 0.0 0.0 -86.525 266.296 75.726 0.0
631 2063 0.0 0.0 393.782 -30.991 75.726 0.0
632 2068 0.0 0.0 385.198 -61.010 75.726 0.0
634 2078 0.0 0.0 375.667 -122.062 75.726 0.0
638 2087 0.0 0.0 351.947 -179.326 75.726 0.0
643 2096 0.0 0.0 319.562 -232.175 75.726 0.0
1367 1241 0.0 0.0 -138.467 271.757 75.725 0.0
1362 1243 0.0 0.0 -107.151 258.686 75.725 0.0
1210 2850 0.0 0.0 -345.691 54.752 75.725 0.0
1203 2851 0.0 0.0 -301.245 47.713 75.725 0.0
1204 2851 0.0 0.0 -306.183 48.495 75.725 0.0
1209 2854 0.0 0.0 -338.952 26.676 75.725 0.0
1202 2855 0.0 0.0 -294.091 23.145 75.725 0.0
1203 2855 0.0 0.0 -299.075 23.538 75.725 0.0
1199 2858 0.0 0.0 -275.000 0.000 75.725 0.0
1202 2858 0.0 0.0 -295.000 0.000 75.725 0.0
1204 2858 0.0 0.0 -305.000 0.000 75.725 0.0
636 1921 0.0 0.0 52.405 -330.876 75.725 0.0
794 394 0.0 0.0 254.067 -105.238 75.724 0.0
1695 862 0.0 0.0 -158.897 -311.852 75.724 0.0
633 2176 0.0 0.0 332.870 -108.156 75.723 0.0
636 2034 0.0 0.0 360.313 149.247 75.723 0.0
1202 2851 0.0 0.0 -296.306 46.930 75.722 0.0
1186 2871 0.0 0.0 147.333 -355.694 75.722 0.0
1417 2644 0.0 0.0 95.671 -230.970 75.721 0.0
1420 2645 0.0 0.0 77.254 -237.764 75.721 0.0
632 2048 0.0 0.0 385.198 61.009 75.721 0.0
631 2058 0.0 0.0 395.000 0.000 75.721 0.0
1167 2817 0.0 0.0 319.014 25.107 75.721 0.0
1457 1241 0.0 0.0 -332.530 -203.774 75.720 0.0
139 375 0.0 0.0 -120.545 291.022 75.718 0.0
138 385 0.0 0.0 -115.768 227.207 75.718 0.0
1674 874 0.0 0.0 -30.599 -388.798 75.716 0.0
1209 1129 0.0 0.0 329.672 167.976 75.715 0.0
532 2251 0.0 0.0 176.336 242.705 75.715 0.0
631 1860 0.0 0.0 92.211 384.086 75.711 0.0
637 1961 0.0 0.0 58.361 -243.093 75.711 0.0
640 1962 0.0 0.0 39.109 -246.922 75.711 0.0
643 1962 0.0 0.0 19.615 -249.229 75.711 0.0
639 1966 0.0 0.0 43.019 -271.614 75.711 0.0
638 1973 0.0 0.0 49.277 -311.122 75.711 0.0
642 1973 0.0 0.0 24.714 -314.029 75.711 0.0
637 1979 0.0 0.0 55.534 -350.629 75.711 0.0
866 1261 0.0 0.0 258.885 -188.091 75.710 0.0
631 2173 0.0 0.0 345.191 -82.873 75.707 0.0
746 752 0.0 0.0 -132.026 318.738 75.705 0.0
626 1861 0.0 0.0 122.062 375.667 75.704 0.0
609 1868 0.0 0.0 251.529 154.137 75.704 0.0
1395 2629 0.0 0.0 225.950 -138.462 75.700 0.0
1205 2858 0.0 0.0 -315.000 0.000 75.699 0.0
1206 2184 0.0 0.0 304.880 126.286 75.699 0.0
639 1829 0.0 0.0 39.109 246.922 75.698 0.0
1350 1231 0.0 0.0 -26.676 338.952 75.698 0.0
663 2141 0.0 0.0 285.152 -243.543 75.697 0.0
687 2069 0.0 0.0 133.237 217.423 75.696 0.0
630 1872 0.0 0.0 101.976 313.849 75.695 0.0
1196 2852 0.0 0.0 -256.799 40.673 75.695 0.0
1198 2855 0.0 0.0 -269.168 21.184 75.695 0.0
1198 2858 0.0 0.0 -270.000 0.000 75.695 0.0
571 2110 0.0 0.0 67.699 -281.987 75.693 0.0
1335 3075 0.0 0.0 -279.137 21.969 75.689 0.0
142 378 0.0 0.0 -138.467 271.757 75.688 0.0
1698 845 0.0 0.0 -178.598 -209.112 75.686 0.0
608 1867 0.0 0.0 260.055 159.362 75.686 0.0
896 743 0.0 0.0 217.423 133.237 75.680 0.0
945 737 0.0 0.0 -341.835 -141.593 75.679 0.0
578 2104 0.0 0.0 77.037 320.882 75.678 0.0
952 724 0.0 0.0 -385.198 -61.009 75.677 0.0
944 727 0.0 0.0 -335.468 -80.539 75.677 0.0
950 728 0.0 0.0 -374.362 -89.876 75.677 0.0
948 733 0.0 0.0 -361.402 -117.426 75.677 0.0
949 733 0.0 0.0 -366.157 -118.971 75.677 0.0
948 738 0.0 0.0 -360.313 -149.246 75.677 0.0
930 755 0.0 0.0 -251.023 -251.023 75.677 0.0
931 756 0.0 0.0 -258.094 -258.094 75.677 0.0
1215 2184 0.0 0.0 249.482 127.117 75.673 0.0
1409 2609 0.0 0.0 -165.706 325.217 75.672 0.0
122 369 0.0 0.0 230.970 -95.671 75.667 0.0
779 2254 0.0 0.0 218.435 -158.702 75.663 0.0
583 2110 0.0 0.0 44.584 281.491 75.658 0.0
1165 2824 0.0 0.0 277.125 -66.532 75.657 0.0
937 734 0.0 0.0 -295.641 -122.459 75.656 0.0
950 734 0.0 0.0 -375.667 -122.062 75.656 0.0
939 735 0.0 0.0 -309.500 -128.199 75.656 0.0
934 737 0.0 0.0 -276.212 -140.737 75.656 0.0
936 738 0.0 0.0 -289.577 -147.547 75.656 0.0
947 738 0.0 0.0 -355.694 -147.333 75.656 0.0
930 739 0.0 0.0 -251.529 -154.137 75.656 0.0
938 739 0.0 0.0 -302.942 -154.357 75.656 0.0
940 740 0.0 0.0 -311.852 -158.897 75.656 0.0
942 741 0.0 0.0 -325.217 -165.706 75.656 0.0
928 742 0.0 0.0 -238.660 -173.397 75.656 0.0
935 742 0.0 0.0 -281.371 -172.424 75.656 0.0
944 742 0.0 0.0 -338.583 -172.516 75.656 0.0
936 743 0.0 0.0 -289.898 -177.649 75.656 0.0
937 743 0.0 0.0 -294.161 -180.262 75.656 0.0
945 743 0.0 0.0 -347.493 -177.056 75.656 0.0
946 743 0.0 0.0 -351.948 -179.326 75.656 0.0
938 744 0.0 0.0 -302.687 -185.487 75.656 0.0
932 745 0.0 0.0 -262.931 -191.030 75.656 0.0
940 745 0.0 0.0 -311.214 -190.712 75.656 0.0
927 746 0.0 0.0 -231.924 -198.082 75.656 0.0
933 746 0.0 0.0 -271.021 -196.908 75.656 0.0
934 746 0.0 0.0 -275.066 -199.847 75.656 0.0
941 746 0.0 0.0 -319.740 -195.937 75.656 0.0
942 746 0.0 0.0 -324.003 -198.549 75.656 0.0
935 747 0.0 0.0 -283.156 -205.725 75.656 0.0
943 747 0.0 0.0 -332.530 -203.774 75.656 0.0
944 747 0.0 0.0 -336.793 -206.387 75.656 0.0
